"Bug ID","Issue Type","Summary","Product","Component","Assignee","Reporter","Version","Status","Resolution","Opened","Severity","Changed","Number of Comments"
251838,"DEFECT","NullPointerException at org.netbeans.modules.editor.completion.CompletionImpl.getCompletionPreSelectionIndex","editor","Completion & Templates","dbalek","marckoby",8.1,"RESOLVED","DUPLICATE","2015-04-15 08:37:38","normal","2015-04-15 13:03:33",3
257716,"DEFECT","IllegalArgumentException: Copying to 6768 is greater then its size (6767).","platform","Filesystems","jhavlin","stefan79",8.2,"RESOLVED","DUPLICATE","2016-01-27 15:21:59","normal","2016-02-04 12:49:16",3
270462,"DEFECT","i am unable to creat JAR file","ide","Code","issues","shampee","7.3.1","NEW"," ---","2017-04-22 10:30:57","normal","2017-04-22 10:31:11",2
251086,"DEFECT","After adding new project in netbeans there is problem in background scanning projects task","javascript","Editor","ppisl","parag075","8.0.2","RESOLVED","DUPLICATE","2015-03-11 07:10:20","normal","2015-03-11 08:01:39",4
256964,"ENHANCEMENT","Checkout remote branch should by default offer creating new branch","versioncontrol","Git","ovrabec","ovrabec",8.1,"RESOLVED","FIXED","2015-12-03 19:52:42","normal","2016-04-03 01:44:26",3
269710,"DEFECT","NullPointerException at oracle.jdbc.driver.NamedTypeAccessor.getOracleObject","db","Show Data","lfischmeistr","exceptions_reporter",8.2,"NEW"," ---","2017-02-01 15:30:38","normal","2017-02-01 15:30:42",2
254430,"DEFECT","In Fractal project IDE highlights printf() and fprintf() as a errors","cnd","Editor","danilasergeyev","soldatov",8.1,"RESOLVED","FIXED","2015-08-17 12:37:30","normal","2015-08-18 01:18:00",3
256212,"DEFECT","OutOfMemoryError: unable to create new native thread","platform","Data Systems","jhavlin","StageCoachDriver",8.0,"NEW"," ---","2015-10-27 18:10:09","normal","2015-10-29 11:23:28",3
268958,"DEFECT","Hello team..","ide","Code","issues","tanuja03","8.0.2","NEW"," ---","2016-11-13 03:16:20","normal","2016-11-13 03:16:28",2
253678,"DEFECT","Enhancement: Terminal disappears without any warnings","cnd","Terminalemulator","ilia","ilia",8.1,"NEW"," ---","2015-07-23 10:17:13","normal","2016-06-16 11:17:27",1
255460,"ENHANCEMENT","Use double-click to dock the window (or window group)","platform","Window System","saubrecht","ThomasLandauer",8.1,"NEW"," ---","2015-09-21 21:14:57","normal","2015-09-22 14:10:05",2
262442,"DEFECT","[newcodemodel]AssertionError: Path should be absolute: StringRef{\\VBOXSVR}","cnd","Code Model","vv159170","alexvsimon",8.2,"REOPENED"," ---","2016-06-15 11:20:41","normal","2017-03-29 08:15:47",11
258804,"DEFECT","Don't generate default methods in interfaces","java","Source","sdedic","jtulach","8.0.1","VERIFIED","FIXED","2016-04-13 09:57:17","normal","2016-05-25 07:38:14",3
271550,"DEFECT","AssertionError: Wrong diagnostic handler: com.sun.tools.javac.util.Log$DeferredDiagnosticHandler@2b63fb54 Thread dump: Inactive RequestProcessor thread [Was:org.netbeans.modules.editor.errorstripe.Ann","java","Compiler","dbalek","Leperous",8.2,"NEW"," ---","2017-09-28 19:17:55","normal","2017-09-28 19:17:59",2
252174,"DEFECT","EditorCookie.getEditorPanes() does not return both editors in split multiview","platform","Window System","saubrecht","jtulach",8.1,"NEW"," ---","2015-04-30 07:53:38","normal","2015-04-30 07:53:59",1
258052,"DEFECT","IllegalArgumentException: Copying to 11529 is greater then its size (11524).","platform","Filesystems","jhavlin","crosati",8.1,"NEW"," ---","2016-02-18 15:29:08","normal","2017-11-04 22:07:44",4
270798,"DEFECT","Unable to create new Grails Project NetBeans 8.2 on Ubuntu 14.01(latest stable) LTS amd64","groovy","Grails","bruno.flavio","PositiveMRay",8.2,"NEW"," ---","2017-06-04 00:05:52","normal","2017-06-04 00:05:55",2
251422,"DEFECT","NullPointerException at org.tmatesoft.sqljet.core.internal.table.SqlJetBtreeTable.getValues","versioncontrol","Subversion","ovrabec","exceptions_reporter",8.0,"RESOLVED","DUPLICATE","2015-03-25 16:23:24","normal","2015-03-27 08:13:52",3
257300,"DEFECT","editor of text property of textarea doesn't wrap lines","guibuilder","Binding","issues","kalle1",8.1,"NEW"," ---","2015-12-26 16:14:05","normal","2015-12-26 16:14:05",1
270046,"DEFECT","IllegalArgumentException: file:/... is not a valid classpath entry; use a jar-protocol URL on attempt to rename public method","ide","Code","issues","gavenkoa",8.2,"RESOLVED","FIXED","2017-03-10 14:28:42","normal","2017-03-11 16:39:24",4
254766,"DEFECT","I'm using PHP based netbeans while clicking Help->Keyboard Shortcuts card  menu It was not working. i.e. Didn't open pdf in acrobat reader or any other reader.","utilities","PDF","jhavlin","gvgvgvijayan","8.0.2","RESOLVED","INCOMPLETE","2015-08-27 06:06:20","normal","2015-09-23 14:21:06",5
256548,"DEFECT","[newcodemodel] java.lang.AssertionError: Invalid token lexed","cnd","Code Model","issues","alexvsimon",8.1,"RESOLVED","DUPLICATE","2015-11-12 11:07:01","normal","2015-11-16 16:47:59",4
269294,"DEFECT","Advanced regular expression replace in project do nothing","ide","UI","issues","romlig",8.2,"NEW"," ---","2016-12-10 16:00:55","normal","2016-12-10 16:01:09",1
249918,"DEFECT","ArrayIndexOutOfBoundsException at java.net.SocketInputStream.read","php","Debugger","tmysik","circlejp",8.0,"RESOLVED","FIXED","2015-01-21 03:43:02","normal","2015-09-05 03:04:27",5
254014,"DEFECT","JavaEE: NB8.1 Test: Create EAR project with dedicated folder for storing libraries(sharability)","apisupport","API docs","mkozeny","rigels02",8.1,"NEW"," ---","2015-07-30 18:22:43","normal","2015-07-30 18:27:55",3
262778,"DEFECT","'Find usages'  dialog popup window is dramatically wide","cnd","Editor","alexvsimon","crimcat",8.1,"RESOLVED","FIXED","2016-07-12 10:47:58","normal","2016-07-13 01:49:43",3
268542,"DEFECT","AssertionError: T_INLINE_HTML","php","Editor","tmysik","amobilia","Dev","RESOLVED","WORKSFORME","2016-10-16 07:10:50","normal","2016-10-20 06:00:21",8
253262,"ENHANCEMENT","Show Method's Parameters and their Types on Ctrl+Space when cursor is between Parentheses","php","Editor","obrejla","naitsirch","8.0.2","NEW"," ---","2015-06-30 14:12:25","normal","2015-08-03 07:26:47",4
255044,"DEFECT","Options: ""on save"" not found in Options search although there is an On Save tab","platform","Options&Settings","theofanis","MackSix",8.1,"VERIFIED","FIXED","2015-09-07 06:37:51","normal","2015-09-10 12:16:12",3
259140,"DEFECT","NullPointerException at javax.swing.text.GlyphView$GlyphPainter.getNextVisualPositionFrom","editor","Painting & Printing","mmetelka","js-java",8.1,"NEW"," ---","2016-05-05 09:48:31","normal","2016-05-27 09:59:17",2
267790,"DEFECT","Mouse errors in not docked variable view","cnd","Debugger","mromashova","Yankes",8.1,"NEW"," ---","2016-08-30 20:35:32","normal","2016-09-01 19:57:22",1
271886,"ENHANCEMENT","Evaluate expression","php","Debugger","issues","Cruiser",8.2,"NEW"," ---","2017-12-05 12:03:28","normal","2017-12-05 12:03:28",1
252510,"DEFECT","NullPointerException at org.netbeans.modules.java.hints.suggestions.Lambda.lambda2MemberReference","java","Hints","sdedic","JayChristopher",8.0,"RESOLVED","DUPLICATE","2015-05-20 18:31:00","normal","2015-05-22 12:10:51",3
258388,"DEFECT","NullPointerException at org.netbeans.modules.j2ee.ejbverification.HintsUtils.getOrCacheContext","javaee","EJB","marfous","muellermi",8.2,"NEW"," ---","2016-03-15 20:14:41","normal","2016-03-22 10:11:28",2
251758,"DEFECT","Prototype appears in the global scope","javascript","Editor","ppisl","ppisl",8.1,"RESOLVED","FIXED","2015-04-10 12:13:41","normal","2015-04-11 05:42:37",3
257636,"DEFECT","NoSuchMethodError: net.sf.jasperreports.swing.JRViewerController.<init>(Lnet/sf/jasperreports/engine/JasperReportsContext;Ljava/util/Locale;Ljava/util/ResourceBundle;)V","platform","Window System","saubrecht","ioch1812",8.0,"RESOLVED","WONTFIX","2016-01-19 21:15:58","normal","2016-05-16 16:27:23",3
270382,"DEFECT","Diff engine is not matching brackets properly","versioncontrol","History","ovrabec","francis.chiss",8.2,"NEW"," ---","2017-04-12 16:35:53","normal","2017-04-12 16:35:53",1
251006,"DEFECT","java.io.IOException: Stream closed","platform","JDK Problems","anebuzelsky","tboudreau",8.1,"RESOLVED","DUPLICATE","2015-03-08 11:41:19","normal","2015-03-23 13:12:18",4
256884,"DEFECT","滚动条拉不动","ide","Code","issues","ruiorz",8.1,"RESOLVED","INVALID","2015-12-01 07:44:58","normal","2016-07-27 21:07:42",3
250254,"ENHANCEMENT","Need refresh abillity for the folders of the project. Because new files may be created out of IDE.","platform","Data Systems","jhavlin","Mr.Pack","8.0.2","RESOLVED","DUPLICATE","2015-02-06 00:14:50","normal","2015-02-10 13:22:08",3
267457,"DEFECT","AssertionError at org.netbeans.modules.xml.xdm.diff.MergeDiff.applyAttrTokenChange","xml","XDM","sdedic","exceptions_reporter",8.2,"NEW"," ---","2016-08-06 04:10:46","normal","2016-08-06 04:10:48",2
268878,"DEFECT","Every time I run the IDE it loads AngularJS Documentation even though it completed loading it last time.  It also shows it loading twice.","ide","Code","issues","Giebler",8.1,"NEW"," ---","2016-11-07 20:35:11","normal","2016-11-07 20:36:04",2
253598,"DEFECT","[81cat] Wrong completion list in method definition.","groovy","Editor","mjanicek","kosmonaffft",8.1,"NEW"," ---","2015-07-21 04:00:24","normal","2015-07-21 04:00:24",1
255380,"DEFECT","NullPointerException: The p parameter cannot be null","java","Freeform","tzezula","MackSix",8.1,"VERIFIED","FIXED","2015-09-17 22:50:51","normal","2015-09-22 14:56:15",7
268126,"DEFECT","code hinting error","ide","UI","issues","page3131",8.2,"NEW"," ---","2016-09-21 00:04:41","normal","2016-09-21 00:04:41",1
252846,"DEFECT","org.xml.sax.SAXParseException; lineNumber: 1; columnNumber: 1; Content is not allowed in prolog.","updatecenters","Pluginportal","matthias42","ted52452",8.0,"VERIFIED","INVALID","2015-06-05 23:35:46","normal","2015-06-12 16:17:23",5
258724,"DEFECT","netbeans doesn't autocomplete in named function expression","javascript","Editor","ppisl","josef.sabl",8.1,"RESOLVED","FIXED","2016-04-08 10:41:18","normal","2016-08-12 02:49:31",4
271470,"DEFECT","NetBeans uses Internet Explorer, no matter what","ide","Extbrowser","jstola","nigosH",8.2,"NEW"," ---","2017-09-13 13:18:34","normal","2017-09-13 13:18:34",1
252094,"DEFECT","NullPointer exception on right click of maven web project, option Run of Properties","projects","Maven","tstupka","melc","8.0.2","RESOLVED","FIXED","2015-04-25 15:36:20","normal","2015-05-05 03:27:29",4
257972,"DEFECT","Runtime exception running console --xml option is no longer valid","php","Symfony","tmysik","cyuste",8.1,"RESOLVED","DUPLICATE","2016-02-13 16:01:23","normal","2016-02-15 07:14:18",2
270718,"ENHANCEMENT","Need codefix for undeclared variable","javascript","Editor","ppisl","ChrisLE","Dev","NEW"," ---","2017-05-23 13:30:54","normal","2017-05-23 13:30:54",1
251342,"DEFECT","OutOfMemoryError: Java heap space","platform","Filesystems","jhavlin","dslomer64",7.4,"RESOLVED","WONTFIX","2015-03-21 09:34:04","normal","2015-08-14 11:56:31",3
269966,"DEFECT","Externally deleted files are listed in project as ""broken"" and cannot be removed from the project via GUI","cnd","Project","issues","gromit190",8.2,"RESOLVED","INVALID","2017-03-02 09:11:31","normal","2017-03-02 10:52:10",3
250590,"DEFECT","No hint for [rawtypes]","java","Project","tzezula","cezariusz","8.0.2","NEW"," ---","2015-02-20 19:02:36","normal","2015-09-24 09:48:07",2
254686,"DEFECT","java.util.ConcurrentModificationException at java.util.HashMap$HashIterator.nextEntry","cnd","Code Model","alexvsimon","exceptions_reporter",8.1,"RESOLVED","FIXED","2015-08-25 08:35:52","normal","2015-08-26 01:23:24",4
256468,"DEFECT","ide 6.5 won't start","ide","Code","issues","Mariem","6.x","RESOLVED","WORKSFORME","2015-11-09 19:07:47","normal","2015-11-11 08:22:15",4
269214,"ENHANCEMENT","Spread attributes are not supported within JSX","javascript","Editor","ppisl","murtukov","Dev","NEW"," ---","2016-12-02 14:24:45","normal","2016-12-10 12:28:52",1
249838,"DEFECT","Ctrl-Shift-Enter then Alt-Shift-Enter renders IDE useless","platform","Window System","saubrecht","NiceGuyIT","8.0.2","NEW"," ---","2015-01-15 17:54:55","normal","2015-02-22 16:46:18",4
253934,"DEFECT","NullPointerException at org.netbeans.modules.web.core.syntax.tld.LibraryDescriptor.parseLibrary","javaee","JSP","phejl","exceptions_reporter",8.0,"RESOLVED","FIXED","2015-07-29 09:00:11","normal","2015-08-27 01:21:22",4
255716,"DEFECT","Super 8 ide netbeans with Android, I tried Android studio and I assure you that loses sources putting in all null characters. I rewrote the code with NetBeans and go at least 5 times faster and not lose anything :).","ide","Code","issues","massimo7000","8.0.2","RESOLVED","INVALID","2015-10-06 07:27:30","normal","2015-10-08 11:24:56",4
268462,"DEFECT","FTP Upload takes too long","ide","UI","issues","Pumpi",8.1,"NEW"," ---","2016-10-11 09:12:19","normal","2016-10-11 09:12:19",1
253182,"DEFECT","NullPointerException at com.sun.tools.javac.comp.Analyzer$DiamondInitializer.process","java","Compiler","dbalek","jan.kurnatowski",8.1,"RESOLVED","FIXED","2015-06-25 12:11:59","normal","2015-11-30 19:09:48",6
254964,"DEFECT","UnsupportedOperationException: Recursive listing is not supported in archives","java","Source","tzezula","sunflower",8.2,"RESOLVED","FIXED","2015-09-03 10:30:46","normal","2016-06-09 13:56:03",4
259060,"DEFECT","Ubuntu Gnome 16.04 breaks native UI theme","platform","Window System","saubrecht","everflux",8.1,"NEW"," ---","2016-04-29 10:42:20","normal","2018-09-07 15:11:08",10
267710,"DEFECT","yahoo email hacked? Call 1-888-811-4532,yahoo mail login problem","apisupport","API docs","mkozeny","yahoocare",8.2,"NEW"," ---","2016-08-26 05:34:19","normal","2016-08-26 05:34:19",1
271806,"DEFECT","Error in tutorial","www","Web Content","jpirek","cop77","Dev","NEW"," ---","2017-11-14 23:40:36","normal","2017-11-14 23:40:36",1
258308,"DEFECT","IllegalStateException: Code coverage was not set for PhpUnit (forgot to call TestSession.setCoverage(Coverage)?)","php","Project","tmysik","dicexq",8.2,"RESOLVED","DUPLICATE","2016-03-10 15:14:39","normal","2016-03-10 15:56:22",4
271054,"DEFECT","Netbean failed to copy file while compiling project war file","ide","Code","issues","shmu80",8.2,"NEW"," ---","2017-07-07 06:22:13","normal","2017-07-07 06:22:13",1
251678,"ENHANCEMENT","Highlight switch with missing cases","java","Hints","sdedic","cezariusz","8.0.2","NEW"," ---","2015-04-06 16:38:46","normal","2016-07-13 19:26:20",5
257556,"ENHANCEMENT","Please reorder Recent searches","platform","Quick Search","jhavlin","ChrisLE",8.1,"CLOSED","INVALID","2016-01-14 08:31:41","normal","2017-07-04 17:05:34",3
256804,"DEFECT","Checkouts in a subfolder of an svn:ignored folder are not recognised","versioncontrol","Subversion","ovrabec","algopyryn",8.1,"NEW"," ---","2015-11-26 10:44:41","normal","2015-11-26 10:44:41",1
269550,"DEFECT","NullPointerException at javax.swing.plaf.basic.BasicScrollPaneUI$Handler.mouseWheelMoved","editor","Painting & Printing","mmetelka","toben",8.2,"NEW"," ---","2017-01-13 08:24:01","normal","2018-02-14 19:08:29",2
250174,"DEFECT","Remote versioning causes annoying password requests","cnd","Remote","vkvashin","vkvashin",8.1,"RESOLVED","WORKSFORME","2015-02-03 10:07:05","normal","2015-02-10 05:43:40",3
254270,"DEFECT","Use lambda expression offered to transform anonymous class that references field initialized by new anonymous class","java","Hints","sdedic","Jachym_Vojtek","8.0.2","RESOLVED","WORKSFORME","2015-08-11 12:48:02","normal","2015-09-01 09:16:44",2
256052,"DEFECT","Code completion window opened at wrong location","javascript","OJET","ppisl","vriha",8.1,"NEW"," ---","2015-10-20 15:13:49","normal","2016-02-10 12:34:09",3
268798,"DEFECT","Cannot find the web pages folder","ide","Code","issues","yaylitzis",8.1,"NEW"," ---","2016-11-03 10:56:19","normal","2016-11-03 10:59:41",2
253518,"DEFECT","No @classdesc support","javascript","Documentation","ppisl","elennaro","8.0.2","NEW"," ---","2015-07-16 10:20:09","normal","2015-07-16 10:20:09",1
255300,"DEFECT","Remote Java Standard Edition","java","Platform","tzezula","gmseed","8.0.2","RESOLVED","WORKSFORME","2015-09-15 13:44:47","normal","2015-09-15 17:52:49",4
262282,"DEFECT","Could not insert or delete any character in one point in file","web","Knockout","rsvitanic","pmaselkowski",8.1,"NEW"," ---","2016-05-31 16:25:13","normal","2016-05-31 16:25:13",1
268046,"DEFECT","org.netbeans.modules.j2ee.metadata.model.api.support.annotation.AnnotationModelHelper.runJavaSourceTask: LowPerformance took 7112 ms.","javaee","Code","issues","zmirc","Dev","NEW"," ---","2016-09-15 16:40:09","normal","2016-09-15 16:40:11",2
252766,"DEFECT","ClassNotFoundException: org.clang.tools.services.support.Interrupter","cnd","Code Model","vv159170","exceptions_reporter",8.1,"RESOLVED","DUPLICATE","2015-06-03 05:23:32","normal","2015-06-03 12:23:28",3
258644,"DEFECT","Update references on Oracle Solaris Studio","cnd"," -- Other --","alexvsimon","alexvsimon",8.2,"VERIFIED","FIXED","2016-04-04 12:04:07","normal","2016-04-20 10:26:01",7
271390,"DEFECT","unknown: LowPerformance took 85756 ms.","ide","Performance","thurka","exceptions_reporter",8.2,"NEW"," ---","2017-08-28 21:31:22","normal","2017-08-28 21:31:24",2
252014,"DEFECT","Archlinux: selected location does not represent a valid JavaFX Scene Builder installation","javafx","Visual Tool Integration","rsvitanic","slava888","8.0.2","VERIFIED","FIXED","2015-04-23 10:11:11","normal","2015-10-26 16:40:54",12
257892,"DEFECT","Use member reference does not work in static context","java","Hints","sdedic","jiriprox",8.1,"RESOLVED","FIXED","2016-02-08 14:04:08","normal","2016-05-25 01:51:13",3
270638,"DEFECT","code template: cursor position is not correct after enter ( indent is not applied )","cnd","Code Completion","alexvsimon","mug896",8.2,"NEW"," ---","2017-05-14 08:47:24","normal","2017-05-14 15:11:31",1
257140,"DEFECT","Freeze in ParametersPanel","java","Refactoring","ralphbenjamin","jglick",8.2,"NEW"," ---","2015-12-14 15:35:02","normal","2017-08-15 07:26:01",3
269886,"DEFECT","method not found","ide","Code","issues","dagat",8.2,"NEW"," ---","2017-02-21 07:03:59","normal","2017-02-21 07:04:05",2
249758,"DEFECT","Exception updating netbeans","platform","Autoupdate","lfischmeistr","scanti",7.4,"NEW"," ---","2015-01-12 15:39:12","normal","2015-07-13 12:42:12",3
253854,"DEFECT","NbBundleProcessor fail to handle keys with '$' in them","platform"," -- Other --","anebuzelsky","zeled",8.1,"NEW"," ---","2015-07-27 11:46:22","normal","2016-02-11 10:04:07",2
255636,"DEFECT","Testing","www","Admin","jpirek","cezariusz",8.1,"VERIFIED","INVALID","2015-10-01 07:41:30","normal","2015-10-01 07:49:36",3
262618,"DEFECT","org.netbeans.libs.git.GitException: Git repository does not exist at /home/projects/sandbox/lab/htmlView/migViewSample","third-party"," -- Other --","issues","aplatypus",8.1,"RESOLVED","FIXED","2016-06-29 15:54:50","normal","2016-07-01 20:20:23",5
268382,"DEFECT","NullPointerException at org.netbeans.modules.web.jsf.refactoring.JSFWhereUsedPlugin.prepare","javaee","JSF","marfous","achirizzi",8.1,"NEW"," ---","2016-10-06 15:43:40","normal","2016-10-06 15:43:42",2
253102,"DEFECT","Cannot debug project with external test files","javascript","Debugger","mentlicher","tmysik",8.1,"NEW"," ---","2015-06-22 08:21:36","normal","2015-06-24 05:48:03",4
271726,"DEFECT","Problem on using HSQLDB","db","Code","antoniodiego","antoniodiego",8.1,"REOPENED"," ---","2017-10-29 21:45:44","normal","2018-06-05 17:48:30",3
252350,"DEFECT","NullPointerException at org.uml.reveng.ReverseEngineer.createComponents","platform","Window System","saubrecht","bfdoherty_2008",8.0,"NEW"," ---","2015-05-12 04:07:59","normal","2015-11-02 11:12:59",2
258228,"DEFECT","No such file or directory when building tests with -j 5 make file option","cnd","UnitTest Support","ilia","slip",8.1,"STARTED"," ---","2016-03-03 14:23:18","normal","2016-07-19 12:28:16",1
270974,"DEFECT","Russian messages doesn't show correctly in hints","editor","Hints & Annotations","mkristofic","xtron",8.2,"NEW"," ---","2017-06-27 08:51:24","normal","2017-06-27 08:55:41",1
270222,"DEFECT","Cannot run project after clean","java","Project","tzezula","jiriprox","Dev","NEW"," ---","2017-03-28 08:43:47","normal","2017-03-28 08:43:55",1
250846,"DEFECT","org.netbeans.modules.csl.api.InstantRenameAction.actionPerformed: LowPerformance took 57805 ms.","javascript","Editor","ppisl","exceptions_reporter",8.0,"NEW"," ---","2015-03-02 23:13:49","normal","2015-08-11 12:58:41",4
256724,"DEFECT","After deleting elements in a form no source errors are shown.","guibuilder","Code","issues","hans_artmann",8.0,"RESOLVED","WORKSFORME","2015-11-21 23:04:19","normal","2015-12-11 09:55:30",4
269470,"DEFECT","Netbeans freezing when loading kotlin environment on startup","ide","Welcome","saubrecht","okutlucan",8.2,"NEW"," ---","2017-01-01 10:23:25","normal","2018-11-26 07:56:42",4
250094,"ENHANCEMENT","Emacs keymap: repeatedly pressing Ctrl+S does not iterate through search results","editor","Search","mkristofic","rsvitanic",8.1,"NEW"," ---","2015-01-29 13:55:35","normal","2015-02-03 10:22:24",3
254190,"ENHANCEMENT","""Find In Projects..."" also searches in .wav files","utilities","Search","jhavlin","raoulvdberge","8.0.2","RESOLVED","FIXED","2015-08-07 08:31:16","normal","2015-10-28 02:24:08",4
255972,"DEFECT","True / False / None unreadable with Dark Metal theme","python","Editor","Jenselme","dkenny",8.2,"RESOLVED","FIXED","2015-10-16 13:34:59","normal","2015-10-17 16:59:39",2
268718,"DEFECT","Moving an Enum with package visibility does not work","java","Refactoring","sdedic","jslaroch",8.2,"NEW"," ---","2016-10-27 15:28:53","normal","2016-10-27 15:32:26",2
253438,"DEFECT","HTML & CSS not working in tandem after I upload them into my hosting server","ide","Code","issues","vs213nb","8.0.2","RESOLVED","INVALID","2015-07-13 12:09:48","normal","2015-07-22 19:27:26",5
255220,"DEFECT","org.openide.explorer.view.TreeView$ExplorerTree$GuardedActions.<init>: LowPerformance took 25968 ms.","java","Project","tzezula","exceptions_reporter",8.0,"RESOLVED","FIXED","2015-09-11 14:16:44","normal","2016-06-18 03:12:19",5
252686,"DEFECT","can't connect to postgresql tow time","ide","Internal Server","phejl","darkerror","8.0.2","RESOLVED","INVALID","2015-05-29 14:47:50","normal","2015-06-05 08:55:22",2
271310,"DEFECT","NullPointerException at com.sun.tools.javac.comp.Attr.enclosingInitEnv","java","Compiler","dbalek","alexvsimon","Dev","RESOLVED","FIXED","2017-08-16 13:53:19","normal","2017-09-24 02:38:35",4
251934,"ENHANCEMENT","Add possibility customize VM options","projects","Maven","tstupka","vkhashin","8.0.2","RESOLVED","FIXED","2015-04-19 09:58:06","normal","2015-04-30 06:09:11",7
257812,"DEFECT","java.util.ConcurrentModificationException","platform","Plugin Manager","lfischmeistr","alied",8.1,"NEW"," ---","2016-02-01 21:16:02","normal","2016-02-01 21:16:03",2
270558,"DEFECT","unexpectet indentation","ide","Code","issues","muellermi",8.2,"NEW"," ---","2017-05-04 10:08:27","normal","2017-05-04 10:08:34",2
251182,"DEFECT","SecurityException: SHA-256 digest error for netbeans/modules/org-netbeans-modules-maven.jar.pack.gz","platform","Autoupdate","lfischmeistr","exceptions_reporter",8.0,"NEW"," ---","2015-03-14 19:30:15","normal","2015-03-14 19:30:18",2
257060,"DEFECT","AssertionError: <error>","java","Compiler","dbalek","zmirc",8.2,"NEW"," ---","2015-12-08 18:31:32","normal","2016-06-20 09:27:25",13
269806,"DEFECT","Code completion on enum constant implementing interface","java","Editor","dbalek","bht",8.1,"NEW"," ---","2017-02-13 06:55:55","normal","2017-02-13 06:55:55",1
250430,"DEFECT","NetBeans should properly support cross-compiling","java","Compiler","dbalek","terje7601","8.0.2","NEW"," ---","2015-02-15 08:37:38","normal","2015-02-15 08:37:38",1
254526,"DEFECT","""Overridable method call in constructor"" hint complains about lambda body","java","Hints","sdedic","gtzabari",8.1,"RESOLVED","FIXED","2015-08-19 23:36:55","normal","2015-09-15 14:40:29",5
256308,"DEFECT","NullPointerException at com.sun.tools.javac.comp.Analyzer$DiamondInitializer.process","java","Compiler","dbalek","aspinformatica",8.2,"RESOLVED","DUPLICATE","2015-11-01 16:25:14","normal","2015-11-12 10:27:07",3
249678,"ENHANCEMENT","Show object references","javascript","Node.js Debugger","mentlicher","mentlicher",8.1,"NEW"," ---","2015-01-07 13:27:19","normal","2015-01-07 13:27:19",1
253774,"DEFECT","Contextual search does not inform about no results","platform","Help System","jhavlin","stwr",8.1,"NEW"," ---","2015-07-25 05:35:52","normal","2015-07-29 14:31:08",3
255556,"DEFECT","OutOfMemoryError: Huge ArrayDeque$DeqIterator in JsIndexSearcher.getTypes()","javascript","Editor","ppisl","kharezlak",8.0,"RESOLVED","DUPLICATE","2015-09-25 08:49:08","normal","2015-09-25 09:27:27",4
268302,"DEFECT","AssertionError: Cannot find source group for '/Users/rohanhenry/PostalCodeLookUp/src/java@1584ed40:73c0e86f' in [SourcesHelper.Group[name=${src.dir},rootFolder=/Users/rohanhenry/PostalCodeLookUp/src/j","java","Project","tzezula","exceptions_reporter",8.1,"NEW"," ---","2016-10-01 02:16:27","normal","2016-10-01 02:16:30",2
253022,"DEFECT","Version Issues","ide","Features On Demand","anebuzelsky","Tush","8.0.2","RESOLVED","INVALID","2015-06-16 12:58:05","normal","2015-07-13 11:49:22",2
267550,"DEFECT","unable to activate java support on netbeans i try to activate java capabilities and got an error running fedora on openjdk","ide","Code","issues","sombriks",8.1,"NEW"," ---","2016-08-11 18:10:42","normal","2016-08-11 18:10:47",2
271646,"DEFECT","I can't open new projects or new files","ide","Code","issues","lauraitriagoa",8.2,"RESOLVED","WONTFIX","2017-10-15 19:29:12","normal","2017-10-16 14:22:07",3
252270,"DEFECT","NPE in CPUCallGraphBuilder.getDumpAbsTimeStamp","profiler","Engine","thurka","jis",8.1,"NEW"," ---","2015-05-06 13:27:43","normal","2015-05-06 13:27:43",1
258148,"DEFECT","NullPointerException at javax.swing.GrayFilter.createDisabledImage","ide","Code","issues","markiewb",8.1,"RESOLVED","DUPLICATE","2016-02-25 21:14:40","normal","2016-02-25 22:15:35",3
270894,"DEFECT","java.util.MissingResourceException while choose Amazon Beanstalk","javaee","Web Project","dkonecny","ChrisLE",8.2,"NEW"," ---","2017-06-16 13:09:04","normal","2017-06-16 13:09:04",1
251518,"DEFECT","java.io.IOException: Invalid response","serverplugins","WildFly","ehsavoie","Charlie3D",8.0,"RESOLVED","INVALID","2015-03-30 20:16:14","normal","2015-04-01 09:38:22",7
257396,"DEFECT","phpunit 5.1.3 unrecognized option --run","php","PHPUnit","tmysik","Slavomir_Hutka","8.0.2","RESOLVED","DUPLICATE","2016-01-04 17:52:57","normal","2016-01-05 09:05:30",2
270142,"DEFECT","ClassCastException: java.desktop/javax.swing.text.AbstractDocument$DefaultDocumentEventUndoableWrapper cannot be cast to java.desktop/javax.swing.text.AbstractDocument$DefaultDocumentEvent","connecteddeveloper","Issuetracking Framework","tstupka","muellermi","Dev","NEW"," ---","2017-03-20 22:25:32","normal","2017-10-05 17:26:45",5
250766,"DEFECT","IDE takes long to startup and hangs every time something in ide is slected","ide","Performance","thurka","louis.nolan","8.0.2","RESOLVED","INCOMPLETE","2015-02-27 13:19:09","normal","2015-02-27 14:08:55",5
254862,"DEFECT","NoClassDefFoundError: Could not initialize class org.netbeans.modules.cnd.utils.cache.CndFileUtils","cnd","Project","vkvashin","exceptions_reporter",8.1,"RESOLVED","FIXED","2015-08-30 17:54:29","normal","2015-09-03 10:21:47",9
269390,"ENHANCEMENT","Please show type of variable via ctrl + hover on variable","php","Editor","tmysik","ChrisLE",8.2,"NEW"," ---","2016-12-19 10:08:44","normal","2016-12-19 10:15:37",2
